Volume,Page,KF Scientific Name,KF Scientific Name,AH Scientific Name,AH Common Name,"Dimensions (hxw, cm)",Place Name-1,Year-1,Place Name-2,Year-2,Place Name-3,Year-3,Place Name-4,Year-4,Place Name-5,Year-5,Place Name-6 ,Year-6,Place Name-7,Year-7,Place Name-8,Year-8,,
12,59,Salix cutleri Pursh,,Salix uva-ursi Pursh,bearberry willow,38 x 28,Mt. Katahdin,nd,,,,,,,,,,,,,,,,
12,60,Salix argyrocarpa Anderson,,Salix argyrocarpa Anderss ,labrador willow,38 x 28,Mt. Katahdin,nd,,,,,,,,,,,,,,,,
12,61,Salix herbacea L,,Salix herbacea L ,snow-bed willow,38 x 28.5,Mt. Katahdin,nd,,,,,,,,,,,,,,,,
12,62,Salix nigra Marsh,,Salix nigra Marsh ,black willow,37.5 x 27,Middle Range Pond,nd,South Poland,1895,,,,,,,,,,,,,,
12,63,Populus tremuloides Michx,,Populus tremuloides Michx ,quaking poplar,34.5 x 25.5,Brunswick,1874,Wells,1898,South Poland,1893,Hiram,1900,,,,,,,,,,
12,64,Salix glaucophylla Bebb,,Salix myricoides Muhl ,bayberry willow,37 x 27.5,Fort Fairfield,1896,,,,,,,,,,,,,,,,
12,65,Populus grandidentata Michx,,Populus grandidentata Michx ,big-toothed poplar,38 x 28,Chesterville Ridge,1878,Brunswick,1880,South Poland,1893,Hiram,1900,,,,,,,,,,
12,66,Populus balsamifera L,Populus candicans Ait,Populus balsamifera L ,balsam poplar,37.5 x 28,Fayette Ridge,1877,Brunswick,1885,South Poland,1893,Aroostook,1882,,,,,,,,,,
12,67,Pinus rigida Miller,,Pinus rigida P Mill ,pitch pine,38 x 28,Brunswick,1876,,,,,,,,,,,,,,,,
12,68,Pinus banksiana,,Pinus banksiana Lamb ,jack pine,38.5 x 28,,,,,,,,,,,,,,,,,,
12,69,Pinus banksiana Lamb,,Pinus banksiana Lamb ,jack pine,38 x 28.5,North Maine,1878,,,,,,,,,,,,,,,,
12,70,Pinus resinosa Ait,,Pinus resinosa Ait ,red pine,37.5 x 28.5,Livermore Falls,1877,Chesterville,1878,Fayette,1878,Mt. Day,1882,South Poland,1893,,,,,,,,
12,71,Pinus strobus L,,Pinus strobus L ,eastern white pine,38 x 28,Brunswick,1876,South Poland,1893,,,,,,,,,,,,,,
12,72,Picea rubra,,Picea rubens Sarg ,red spruce,37.5 x 26,,,,,,,,,,,,,,,,,,
12,73,Abies nigra Poir,Picea rubra (Du Roi) Dietr,Picea rubens Sarg ,red spruce,38 x 28,Brunswick,1876,South Poland,1893,,,,,,,,,,,,,,
12,74,Picea mariana BSP,,Picea mariana (P Mill) B S P ,black spruce,38.5 x 27.5,Cutler,1902,,,,,,,,,,,,,,,,
12,75,Abies alba Michx,Picea canadensis BSP,Picea glauca (Moench) Voss,white spruce,38 x 28,Brunswick,1878,Squirrel Island,nd,Monhegan,1910,,,,,,,,,,,,
12,76,Tsunga canadensis Carr,,Tsunga canadensis Carr,eastern hemlock,38.3 x 28.3,,,,,,,,,,,,,,,,,,
12,77,Abies canadensis Michx,,Tsuga canadensis (L) Carr ,eastern hemlock,38 x 28,Brunswick,1876,South Poland,1893,,,,,,,,,,,,,,
12,78,Abies balsamea Mill,,Abies balsamea (L) P Mill ,balsam fir,38 x 28,East Livermore,1898,,,,,,,,,,,,,,,,
12,80,Larix americana Michx,Larix laricina Koch,Larix laricina (Du Roi) K Koch,American larch,29.5 x 25.5,Brunswick,1876,South Poland,1893,Wells,1898,,,,,,,,,,,,
12,81,Thuja occidentalis L,,Thuja occidentalis L ,northern white-cedar,38 x 28.5,Brunswick,1876,South Poland,1893,,,,,,,,,,,,,,
12,82,Juniperus communis L,,Juniperus communis L ,common juniper ,38 x 28,Brunswick,1876,South Poland,1893,Wells,1898,,,,,,,,,,,,
12,83,Juniperus virginiana L,,Juniperus virginiana L ,eastern reDCedar,38 x 28,Harpswell,1877,Wells,1898,Gilead,1897,,,,,,,,,,,,
12,84,Juniperus sabina L,Juniperus horizontalis Moench,Juniperus horizontalis Moench,creeping juniper,37.5 x 27.5,Fayette Ridge,1877,Roque Island,1878,,,,,,,,,,,,,,
12,85,Taxus canadensis Willd,,Taxus canadensis Marsh ,American yew,38 x 27.5,Saddleback Mountain,1894,,,,,,,,,,,,,,,,
12,86,Taxus canadensis Willd,,Taxus canadensis Marsh ,American yew,38 x 28,Brunswick,1876,Wells,1898,South Poland,1893,Gilead,1897,,,,,,,,,,
12,88,Arisaema triphyllum Torr,,Arisaema triphyllum (L) Schott,Jack-in-the-pulpit,37.5 x 27.5,Wells,1898,,,,,,,,,,,,,,,,
12,89,Arisaema triphyllum Torr,,Arisaema triphyllum (L) Schott,Jack-in-the-pulpit,27 x 20.5,Brunswick,1870,South Poland,1893,,,,,,,,,,,,,,
12,90,Peltandra virginica Kunth,,Peltandra virginica (L) Raf ex Schott,green arrow-arum,37.5 x 28,Brunswick,1882,,,,,,,,,,,,,,,,
12,91,Calla palustris L,,Calla palustris L ,wilDCalla ,27 x 20,Brunswick,1870,Fort Kent,1880,Rangeley,1894,,,,,,,,,,,,
12,92,Calla palustris L,,Calla palustris L ,wilDCalla ,36 x 28,Fort Kent,1880,,,,,,,,,,,,,,,,
12,93,Symplocarpus foetidus Nutt,,Symplocarpus foetidus (L) Salisb ex Nutt ,skunk-cabbage,33 x 24,Brunswick,1871,Livermore,1871,Wells,1898,South Poland,1895,,,,,,,,,,
12,94,Symplocarpus foetidus Nutt,,Symplocarpus foetidus (L) Salisb ex Nutt ,skunk-cabbage,38 x 28.5,,,,,,,,,,,,,,,,,,
12,95,Acorus calamus L,,Acorus calamus L ,single-veined sweetflag,38 x 28,Brunswick,1874,Wells,1898,South Poland,1893,Avon,1894,Wells,nd,,,,,,,,
12,10a,Quercus ilicifolia Michx,,Quercus ilicifolia Wangenh ,scrub oak,27.5 x 16.5,,,,,,,,,,,,,,,,,,
13,1,Spirodela polyrrhiza Schleid,,Spirodela polyrrhiza (L) Schleid ,common duck-meal,38 x 26.5,Fayette Ridge,1878,Wayne Pond,nd,,,,,,,,,,,,,,
13,2,Typha latifolia L,,Typha latifolia L ,broad-leaveDCat-tail,38 x 26,East Livermore,1878,Brunswick,1878,Wells,1898,,,,,,,,,,,,
13,3,Typha latifolia L,,Typha latifolia L ,broad-leaveDCat-tail,37.5 x 28,Brunswick,1878,,,,,,,,,,,,,,,,
13,4,Typha angustifolia L,,Typha angustifolia L ,narrow-leaveDCat-tail,38 x 27.3,Chesterville,1878,West Farmington,1878,Drake's Island,1898,Drake's Island,1901,,,,,,,,,,
13,5,Sparganium eurycarpum Engelm,,Sparganium eurycarpum Engelm ex Gray,great bur-reed,38 x 28,Orono,1880,West Baldwin,1898,,,,,,,,,,,,,,
13,6,Sparganium americanum Nutt,,Sparganium americanum Nutt ,American bur-reed,38 x 27,South Poland,1893,Wells,1898,Livermore,1878,,,,,,,,,,,,
13,7,Sparganium diversifolium Graeb,,Sparganium emersum Rehmann,simple-stemmed bur-reed,38 x 27,Gilead,1897,Wells,1898,Fort Kent,1881,,,,,,,,,,,,
13,8,Sparganium fluctuans Robinson,,Sparganium fluctuans (Morong) B L Robins ,floating bur-reed,38.5 x 28,Readfield,1892,,,,,,,,,,,,,,,,
13,9,Sparganium angustifolium,,Sparganium angustifolium Michx,narrow-leaved bur-reed,37.5 x 27.5,,,,,,,,,,,,,,,,,,
13,10,Sparganium minimum Fries,,Sparganium natans L ,arctic bur-reed,38.3 x 27.5 ,Strong,1882,Readfield,nd,Kents Hill,1892,,,,,,,,,,,,
13,11,Sparganium minimum Fries,,Sparganium natans L ,arctic bur-reed,38 x 28,Strong,1882,,,,,,,,,,,,,,,,
13,12,Zostera marina L,,Zostera marina L ,eel-grass,38 x 27.5,Brunswick,1892,Brunswick,1895,,,,,,,,,,,,,,
13,13,Ruppia maritima L,,Ruppia maritima L ,beaked ditch-grass,37.5 x 27,Harpswell,1878,Brunswick,1891,Winnegance,1911,,,,,,,,,,,,
13,14,Potamogeton natans L,,Potamogeton natans L ,floating pondweed,37 x 27,Topsham,1874,Gilead,1897,Portage Lake,1881,,,,,,,,,,,,
13,15,Potamogeton heterophyllus L,,Potamogeton gramineus L ,grassy pondweed,37 x 27.5,Saint Francis,1881,South Poland,1893,South Poland,1895,,,,,,,,,,,,
13,16,Potamogeton heterophyllus L,,Potamogeton gramineus L ,grassy pondweed,37.5 x 28,Livermore Falls,1878,,,,,,,,,,,,,,,,
13,17,Potamogeton spirillus Tuckerm,,Potamogeton spirillus Tuckerman,northern snail-seed pondweed,37 x 27,Livermore Falls,1878,South Poland,1893,Gilead,1897,,,,,,,,,,,,
13,18,Potamogeton heterophyllus Schreib,,Potamogeton gramineus L ,grassy pondweed,36.5 x 28,Litchfield,1896,,,,,,,,,,,,,,,,
13,19,Potamogeton amplifolius Tuck,,Potamogeton amplifolius Tuckerman,big-leaved pondweed,36.5 x 26.5,Portage Lake,1881,Houlton,1881,South Poland,1893,Rangeley,1894,,,,,,,,,,
13,21,Potamogeton heterophyllus,,Potamogeton gramineus L ,grassy pondweed,30 x 27.5,Saint Francis,1881,,,,,,,,,,,,,,,,
13,22,Potamogeton perfoliatus L,,Potamogeton perfoliatus L ,clasping-leaved pondweed,37 x 28,Portage Lake,1881,Rangeley Lakes,1894,Androscoggin Lake,1895,,,,,,,,,,,,
13,23,Potamogeton bupleuroides Fernald,,Potamogeton perfoliatus L ,clasping-leaved pondweed,38.5 x 27.5,Livermore Falls,nd,Gilead,1897,Wells,1898,Winnegance,1911,,,,,,,,,,
13,24,Potamogeton zosteriifolius Schum,,Potamogeton zosteriformis Fern ,flat-stem pondweed,37 x 27.3,Saint Francis,1880,Saint Francis,1881,Livermore Falls,1897,Wells,1898,,,,,,,,,,
13,25,Potamogeton epihydrus Raf,,Potamogeton epihydrus Raf ,ribbon-leaved pondweed,36 x 27.5,Livermore Falls,1878,Wells,nd,,,,,,,,,,,,,,
13,26,Potamogeton pusillus L,,Potamogeton pusillus L ,small pondweed,36.5 x 27,Bridgewater,1881,Houlton,1881,Orono,1881,,,,,,,,,,,,
13,27,Potamogeton confervoides Reichenb,,Potamogeton confervoides Reichenb ,alga-like pondweed,38 x 27.5,South Berwick,nd,Round Pond,1891,,,,,,,,,,,,,,
13,28,Potamogeton robbinsii Oakes,,Potamogeton robbinsii Oakes,robbins' pondweed,38 x 27.5,Readfield,1892,South Poland,1893,,,,,,,,,,,,,,
13,29,Potamogeton alpinus Balbis,,Potamogeton alpinus Balbis,reddish pondweed,32.5 x 26,Fort Kent,1881,Saint Francis,1881,,,,,,,,,,,,,,
13,30,Triglochin palustris L,,Triglochin palustre L ,marsh arrow-grass,38 x 26,Fort Fairfield,1880,,,,,,,,,,,,,,,,
13,31,Triglochin maritima L,,Triglochin maritima L ,saltmarsh arrow-grass,36.5 x 15.7,Brunswick,1887,Wells,1879,Wells,1898,,,,,,,,,,,,
13,32,Scheuchzeria palustris L,,Scheuchzeria palustris L ,pod-grass,37.5 x 27.3,Bangor,1880,,,,,,,,,,,,,,,,
13,33,Alisma plantago-aquatica L,,Alisma subcordatum Raf ,southern water-plantain,34.3 x 24.3,Wells,1898,Brunswick,1899,South Poland,1904,York,1904,Livermore Falls,1904,,,,,,,,
13,34,Sagittaria latifolia Willd,,Sagittaria latifolia Willd ,common arrowhead,37 x 27,Mapleton,1882,,,,,,,,,,,,,,,,
13,35,Sagittaria variabilis Engelm,,Sagittaria latifolia Willd ,common arrowhead,37 x 27.5,Livermore Falls,nd,,,,,,,,,,,,,,,,
13,36,Sagittaria variabilis Engelm,,Sagittaria latifolia Willd ,common arrowhead,38 x 27,Livermore Falls,1878,,,,,,,,,,,,,,,,
13,37,Sagittaria graminea Michx,,Sagittaria graminea Michx ,grass-leaved arrowhead,38 x 26.5,Livermore Falls,1878,,,,,,,,,,,,,,,,
13,38,Sagittaria graminea Michx,,Sagittaria graminea Michx ,grass-leaved arrowhead,29 x 24.5,Wells,1878,,,,,,,,,,,,,,,,
13,39,Sagittaria variabilis Engelm,,Sagittaria latifolia Willd ,common arrowhead,36 x 27.5,Livermore Falls,1878,Brunswick,1870,,,,,,,,,,,,,,
13,40,Sagittaria latifolia Willd,,Sagittaria latifolia Willd ,common arrowhead,37.5 x 27.5,West Baldwin,1900,,,,,,,,,,,,,,,,
13,41,Lophotocarpus spongiosus J G Sm,,Sagittaria montevidensis Cham & Schlecht,spongy-leaved arrowhead,37 x 26.5,West Bath,1907,West Bath,1911,,,,,,,,,,,,,,
13,42,Sagittaria calycina Engelm,,Sagittaria montevidensis Cham & Schlecht,spongy-leaved arrowhead,37.7 x 26.5,Rangeley,1894,,,,,,,,,,,,,,,,
13,43,Sagittaria arifolia Nutt,,Sagittaria cuneta Sheldon,northern arrowhead,35.5 x 27.3,Saint Francis,1881,,,,,,,,,,,,,,,,
13,44,Elodea canadensis Michx,,Elodea canadensis Michx ,common waterweed,37.5 x 27,Androscoggin Lake,1894,South Poland,1893,,,,,,,,,,,,,,
13,45,Vallisneria spiralis L,,Vallisneria americana Michx ,tape-grass,38 x 27.5,Waterville,1898,East Eddington,1898,,,,,,,,,,,,,,
13,46,Orchis spectabilis L,,Galearis spectabilis (L) Raf ,showy orchid,37.5 x 28,Strong,1882,,,,,,,,,,,,,,,,
13,47,Habenaria tridentata,Habenaria clavellata (Michx) Spreng,Platanthera clavellata (Michx) Leur,little club-spur bog-orchid,30.5 x 25.5,Fayette,1878,Strong,1882,Rangeley,1894,,,,,,,,,,,,
13,48,Habenaria flava (L) Gray,,Platanthera flava (L) Lindl,northern tubercled bog-orchid,38 x 28,Wells,1879,South Poland,1893,,,,,,,,,,,,,,
13,49,Habenaria bracteata (Willd) R Br,,Coeloglossum viride (L) Hartman,long-bracted green orchid,37 x 27.5,Caribou,1880,South Poland,1893,Wells,1898,,,,,,,,,,,,
13,50,Habenaria hyperborea,,Platanthera huronensis (Nutt) Lindl,Lake Huron green bog-orchid,37.8 x 26.6,Fayette Ridge,1877,Livermore Falls,1877,Caribou,1880,Fort Kent,1881,,,,,,,,,,
13,51,Habenaria dilatata Pursh,,Platanthera dilatata (Pursh) Lindl ex Beck,white northern bog-orchid,37.5 x 28,Brunswick,1880,Rangeley,1882,Farmington,1896,,,,,,,,,,,,
13,52,Habenaria obtusata Richardson,,Platanthera obtusata (Banks ex Pursh) Lindl ,blunt-leaved bog-orchid,37.5 x 27.7,Fort Kent,1882,Rangeley,1882,South Poland,1893,Readfield,1896,Wells,1898,,,,,,,,
13,53,Habenaria hookeri Torrey,,Platanthera hookeri (Torr ex Gray) Lindl ,hooker's bog-orchid,38 x 28,Brunswick,1870,South Poland,1893,Presque Isle,1881,,,,,,,,,,,,
13,54,Habenaria orbiculata (Pursh) Torrey,,Platanthera orbiculata (Pursh) Lindl ,round-leaved bog-orchid,34 x 23,Brunswick,nd,East Livermore,nd,Fayette Ridge,1886,Aroostook,1880,Aroostook,1882,,,,,,,,
13,55,Habenaria blethariglottis Torrey,,Platanthera blephariglottis (Willd) Lindl ,white fringed bog-orchid,27 x 19.8,Fayette Ridge,1876,Brunswick,1904,Bangor,1881,,,,,,,,,,,,
13,56,Habenaria blethariglottis (Willd) Torrey,,Platanthera blephariglottis (Willd) Lindl ,white fringed bog-orchid,38 x 27.5,Bangor,1880,,,,,,,,,,,,,,,,
13,57,Habenaria lacera R Br,,Platanthera lacera (Michx) G Don,green fringed bog-orchid,31 x 23.5,Wells,1898,Brunswick,1905,,,,,,,,,,,,,,
13,58,Habenaria psycodes (L) Sw,,Platanthera psycodes (L) Lindl ,lesser purple fringed bog-orchid,38 x 27.2,Brunswick,1878,Wells,1878,Monhegan,1910,,,,,,,,,,,,
13,59,Habenaria fimbriata (Ait) R Br,,Platanthera grandiflora (Bigelow) Lindl ,greater purple fringed bog-orchid,34 x 24,Brunswick,1871,Chesterville,nd,,,,,,,,,,,,,,
13,60,Epipactis repens (L) Crantz,,Goodyera repens (L) R Br,dwarf rattlesnake-plantain,27 x 19.5,Livermore Falls,1877,Wells,1898,,,,,,,,,,,,,,
13,61,Goodyera pubescens (Willd) A.A. E[aton],,Goodyera pubescens R Br in Ait & Ait,downy rattlesnake-plantain,38.7 x 27.5,Livermore Falls,1877,,,,,,,,,,,,,,,,
13,62,Epipactis decipiens (Hook) Ames,,Goodyera oblongifolia Raf ,giant rattlesnake-plantain,38 x 25,Aroostook,nd,Madawaska,1881,,,,,,,,,,,,,,
13,63,Spiranthes romanzoffiana,,Spiranthes romanzoffiana Cham,hooded ladies'-tresses,37.5 x 27.5,,,,,,,,,,,,,,,,,,
13,64,Spiranthes cernua Richardson,,Spiranthes cernua (L) L C Rich ,nodding ladies'-tresses,23.7 x 19,Topsham,1870,Brunswick,nd,Winnegance,1911,,,,,,,,,,,,
13,65,Spiranthes gracilis (Bigel) Beck,,Spiranthes lacera Raf ,slender ladies'-tresses,27.5 x 18,Brunswick,nd,Orono,1880,Monhegan,1910,,,,,,,,,,,,
13,66,Listeria auriculata Wiegand,Listera cordata,Neottia cordata Rich ,heart-leaved twayblade,27.3 x 22,Fort Kent,1881,,,,,,,,,,,,,,,,
13,67,Listera convallarioides (Sw) Torr,,Neottia convallarioides Rich ,broad-leaved twayblade,38 x 27.2,Fort Kent,1880,,,,,,,,,,,,,,,,
13,68,Listera cordata (L) R Br,,Neottia cordata Rich ,heart-leaved twayblade,37.8 x 27.5,Chesterville,1878,,,,,,,,,,,,,,,,
13,69,Arethusa bulbosa L,,Arethusa bulbosa L ,dragon's-mouth,28 x 18.5,Brunswick,1877,Bangor,1880,Wells,1898,South Poland,nd,,,,,,,,,,
13,70,Arethusa bulbosa L,,Arethusa bulbosa L ,dragon's-mouth,37.5 x 27.5,Peaks Island,1902,,,,,,,,,,,,,,,,
13,71,Pogonia verticillata (Willd) Nutt,,Isotria verticillata Raf ,large whorled pogonia ,38 x 27.5,South Poland,1895,,,,,,,,,,,,,,,,
13,72,Calopogon pulchellus R Br,,Calopogon tuberosus B S P ,tuberous grass-pink,38 x 28,Brunswick,1870,Brunswick,1888,South Poland,1893,South Poland,1895,Wells,1898,East Livermore,nd,,,,,,
13,73,Calypso bulbosa (L) Oakes,,Calypso bulbosa (L) Oakes,fairy-slipper,37.8 x 27.5,,,,,,,,,,,,,,,,,,
13,74,Calypso bulbosa (L) Oakes,,Calypso bulbosa (L) Oakes,fairy-slipper,37.5 x 26.8,Orono,1880,,,,,,,,,,,,,,,,
13,75,Microstylis monophyllos,,Malaxis monophyllos Sw ,white adder's-mouth,28 x 19,Caribou,1880,Van Buren,1880,,,,,,,,,,,,,,
13,76,Microstylis unifolia (Michx) B S P,,Malaxis unifolia Michx ,green adder's-mouth,38 x 27.5,Greene,1876,Caribou,1880,Van Buren,1880,Greenvale,1894,,,,,,,,,,
13,77,Liparis liliifolia,,Liparis liliifolia L C Rich,lily-leaved wide-lipped orchid,33.5 x 26,,,,,,,,,,,,,,,,,,
13,78,Liparis loeselii (L) Richard,,Liparis loeselii (L) L C Rich ,Loese's wide-lipped orchid,38 x 28,Cumberland,1878,East Livermore,nd,Brunswick,nd,Wells,nd,South Poland,1893,,,,,,,,
13,79,Corallorhiza innata R Br,,Corallorhiza trifida Chatelain,early coral-root,26.8 x 19.3,Wells,1879,Rangeley,1892,Farmington,nd,South Poland,1895,,,,,,,,,,
13,80,Corallorhiza odontorhiza Nutt,,Corallorhiza odontorhiza Poir ,fall coral-root,34 x 23,Livermore,1875,South Poland,1895,,,,,,,,,,,,,,
13,81,Corallorhiza maculata,,Corallorhiza maculata Raf ,spotteDCoral-root,27 x 19.5,Brunswick,1870,Livermore,1875,South Poland,1895,,,,,,,,,,,,
13,82,Habenaria fimbriata,,Platanthera grandiflora Lindl ,greater purple fringed bog-orchid,33.3 x 25.5,Brunswick,nd,Jay,nd,Chesterville,nd,Cutler,nd,,,,,,,,,,
13,83,Cypripedium parviflorum,,Cypripedium parviflorum Salisb ,yellow lady's-slipper,38 x 28,Livermore,1878,Caribou,1880,Exeter,1880,,,,,,,,,,,,
13,84,Cypripedium parviflorum,,Cypripedium parviflorum Salisb ,yellow lady's-slipper,38 x 27.3,Livermore,1876,Fayette,1877,Caribou,1880,Patten,1880,Orono,1880,South Poland,1893,,,,,,
13,85,Cypripedium spectabile,,Cypripedium reginae Walt ,showy lady's-slipper,37.5 x 27.5,,,,,,,,,,,,,,,,,,
13,86,Cypripedium acaule Ait,,Cypripedium acaule Ait,pink lady's-slipper,32.5 x 23,Brunswick,1878,Fayette,1878,Patten,1881,,,,,,,,,,,,
13,87,Cypripedium acaule,,Cypripedium acaule Ait ,pink lady's-slipper,36.5 x 26.5,,,,,,,,,,,,,,,,,,
13,88,Cypripedium acaule,,Cypripedium acaule Ait ,pink lady's-slipper,38 x 27.3,Fayette,1878,Brunswick,nd,,,,,,,,,,,,,,
13,89,Cypripedium hirsutum,,Cypripedium reginae Walt ,showy lady's-slipper,23.8 x 17.5,Fayette,1878,Fort Kent,1881,Caribou,1881,,,,,,,,,,,,
13,90,Spiranthes latifolia,,Spiranthes lucida (H H Eat) Ames,shining ladies'-tresses,37 x 27,,,,,,,,,,,,,,,,,,
13,91,Spiranthes cernua,Spiranthes greminca,Spiranthes cernua (L) L C Rich ,nodding ladies'-tresses,37 x 28,,,,,,,,,,,,,,,,,,
13,93,Potamogeton obtusfolius,,Potamogeton obtusfolius Mert & Koch,blunt-leaved pondweed,,,,,,,,,,,,,,,,,,,
13,34a,Sagittaria arifolia Nutt,,Sagittaria cuneta Sheldon,northern arrowhead,37 x 26.5,,,,,,,,,,,,,,,,,,
13,42a,Sagittaria calycina,,Sagittaria montevidensis Cham & Schlect,spongy-leaved arrowhead,36.5 x 27,,,,,,,,,,,,,,,,,,
13,42b,Sagittaria calycina,,Sagittaria montevidensis Cham & Schlect,spongy-leaved arrowhead,36.5 x 27,Rangeley Village,1894,,,,,,,,,,,,,,,,
13,61a,Goodyera tesselata,,Goodyera tesselata Lodd,checkered rattlesnake-plantain,36.2 x 27.5,Fayette Ridge,1875,Fayette Ridge,1894,Livermore Falls,nd,,,,,,,,,,,,
13,71a,Arethusa bulbosa,,Arethusa bulbosa L ,dragon's-mouth,30.5 x 20,Orono,1880,Exeter,1883,,,,,,,,,,,,,,
14,1,Iris versicolor,,Iris versicolor L ,blue iris,37.3 x 28,,,,,,,,,,,,,,,,,,
14,2,Smilax rotundifolia,,Smilax rotundifolia L ,common greenbrier,36.5 x 25.5,,,,,,,,,,,,,,,,,,
14,3,Smilax rotundifolia,,Smilax rotundifolia L ,common greenbrier,36.5 x 27,,,,,,,,,,,,,,,,,,
14,4,Smilax herbacea,,Smilax herbacea L ,carrion-flower,37 x 27.5,,,,,,,,,,,,,,,,,,
14,5,Smilax herbacea,,Smilax herbacea L ,carrion-flower,27 x 19,,,,,,,,,,,,,,,,,,
14,6,Trillium erectum,,Trillium erectum L ,red wakerobin,26 x 20.5,,,,,,,,,,,,,,,,,,
14,7,Trillium erectum,,Trillium erectum L ,red wakerobin,20 x 18,,,,,,,,,,,,,,,,,,
14,8,Trillium erectum var album,,Trillium erectum L ,red wakerobin,37.5 x 26.5,,,,,,,,,,,,,,,,,,
14,9,Trillium erectum var album,,Trillium erectum L ,red wakerobin,38 x 27,,,,,,,,,,,,,,,,,,
14,10,Trillium declinatum,,Trillium erectum L ,red wakerobin,37 x 28,,,,,,,,,,,,,,,,,,
14,11,Trillium cernuum,,Trillium cernuum L ,nodding wakerobin,36.5 x 26.5,,,,,,,,,,,,,,,,,,
14,12,Trillium erythrocarpum,,Trillium undulatum Willd ,painted wakerobin,26.2 x 19.5,,,,,,,,,,,,,,,,,,
14,13,Trillium erythrocarpum,,Trillium undulatum Willd ,painted wakerobin,25 x 19.5,,,,,,,,,,,,,,,,,,
14,14,Medeola virginica,,Medeola virginiana L ,Indian cucumber root,26.5 x 19,,,,,,,,,,,,,,,,,,
14,15,Medeola virginica,,Medeola virginiana L ,Indian cucumber root,26.5 x 19,,,,,,,,,,,,,,,,,,
14,17,Tofieldia glutinosa,,Triantha glutinosa (Michx) Baker,sticky false asphodel,30.5 x 24,,,,,,,,,,,,,,,,,,
14,18,Uvularia grandiflora,,Uvularia grandiflora J E Sm ,large-flowered bellwort,29 x 20,,,,,,,,,,,,,,,,,,
14,19,Uvularia grandiflora,,Uvularia grandiflora J E Sm ,large-flowered bellwort,38.5 x 28,,,,,,,,,,,,,,,,,,
14,20,Uvularia sessifolia,,Uvularia sessifolia L ,sessile-leaved bellwort,33.5 x 22.5,,,,,,,,,,,,,,,,,,
14,21,Streptopus amplexifolius,,Streptopus amplexifolius (L) DC ,clasping-leaved twistedstalk,26.5 x 20.5,,,,,,,,,,,,,,,,,,
14,22,Streptopus amplexifolius,,Streptopus amplexifolius (L) DC ,clasping-leaved twistedstalk,26 x 19.5,,,,,,,,,,,,,,,,,,
14,23,Streptopus roseus,,Streptopus lanceolatus (Ait) Reveal,lance-leaved twistedstalk,25.5 x 20,,,,,,,,,,,,,,,,,,
14,24,Streptopus roseus,,Streptopus lanceolatus (Ait) Reveal,lance-leaved twistedstalk,35.5 x 26,,,,,,,,,,,,,,,,,,
14,25,Streptopus roseus,,Streptopus lanceolatus (Ait) Reveal,lance-leaved twistedstalk,37.5 x 27,,,,,,,,,,,,,,,,,,
14,26,Clintonia borealis ,,Clintonia borealis (Ait) Raf,yellow bluebead-lily,27 x 20,,,,,,,,,,,,,,,,,,
14,27,Clintonia borealis ,,Clintonia borealis (Ait) Raf,yellow bluebead-lily,25.5 x 20.5,,,,,,,,,,,,,,,,,,
14,28,Smilacina racemosa,,Maianthemum racemosum (L) Link,feathery false Solomon's seal,37.5 x 27.5,,,,,,,,,,,,,,,,,,
14,29,Smilacina racemosa,,Maianthemum racemosum (L) Link,feathery false Solomon's seal,38 x 25.5,,,,,,,,,,,,,,,,,,
14,30,Smilacina stellata,,Maianthemum stellatum (L) Link,star-like false Solomon's seal ,26.5 x 20.5,,,,,,,,,,,,,,,,,,
14,31,Smilacina trifolia,,Maianthemum trifolium (L) Sloboda,three-leaved false Solomon's seal,27 x 20.5,,,,,,,,,,,,,,,,,,
14,32,Smilacina trifolia,,Maianthemum trifolium (L) Sloboda,three-leaved false Solomon's seal,37 x 25.5,,,,,,,,,,,,,,,,,,
14,33,Polygonatum biflorum,,Polygonatum biflorum (Walt) Ell ,King Solomon's-seal,26.5 x 19,,,,,,,,,,,,,,,,,,
14,34,Polygonatum biflorum,,Polygonatum biflorum (Walt) Ell ,King Solomon's-seal,37.5 x 27,,,,,,,,,,,,,,,,,,
14,35,Lilium philadelphicum,,Lilium philadelphicum L ,wood lily,32 x 23.5,,,,,,,,,,,,,,,,,,
14,36,Lilium canadense,,Lilium canadense L ,Canada lily,49 x 30.5,,,,,,,,,,,,,,,,,,
14,37,Lilium philadelphicum,,Lilium philadelphicum L ,wood lily,36 x 27,,,,,,,,,,,,,,,,,,
14,38,Erythronium americanum,,Erythronium americanum Ker-Gawl ,American trout-lily,25.5 x 19,,,,,,,,,,,,,,,,,,
14,39,Allium shoenoprasum,,Allium shoenoprasum L ,wilDChives,37 x 27.5 ,,,,,,,,,,,,,,,,,,
14,40,Allium canadense,,Allium canadense L ,meadow garlic,38 x 27.5,,,,,,,,,,,,,,,,,,
14,41,Luzula pilosa,Luzula saltuensis Fernald,Luzula acuminata Raf,hairy wood rush,30.5 x 23.5,,,,,,,,,,,,,,,,,,
14,42,Luzula parviflora,,Luzula parviflora (Ehrh) Desv,small-flowered wood rush,37.5 x 28,,,,,,,,,,,,,,,,,,
14,43,Luzula campestris,,Luzula campestris (L) DC,field wood rush,37 x 27.5,,,,,,,,,,,,,,,,,,
